NOMBRE;CODIGO;NIT;ORDEN;DEPARTAMENTO;MUNICIPIO;ID
INSTITUCION EDUCATIVA VENTURA;170678019.0;823004646;NACIONAL;SUCRE;SAN BENITO ABAD;3964
INSTITUCION EDUCATIVA ZARAGOZA CARTAGO;718492424.0;800034326;NACIONAL;VALLE CAUCA;CARTAGO;3965
NARIÑO INSTITUCION EDUCATIVA SANTA ROSA LIMA BUESACO;252110019.0;800034532;TERRITORIAL;NARIÑO;BUESACO;3965
NARIÑO CENTRO EDUCATIVO MUNICIPAL SAN FRANCISCO ASIS PASTO;152001017.0;814006542;NACIONAL;NARIÑO;PASTO;3966
NARIÑO INSTITUCION EDUCATIVA FUNES;252287017.0;814005428;TERRITORIAL;NARIÑO;FUNES;3966
INSTITUCION EDUCATIVO MUNICIPAL SAN FRANCISCO ASIS;707766010.0;814006542;TERRITORIAL;NARIÑO;PASTO;3966
NARIÑO CENTRO EDUCATIVO MUNICIPAL CEROTAL;40057568.0;814006528;TERRITORIAL;NARIÑO;PASTO;3966
INSTITUCION EDUCATIVS AMERICASBUCARAMANGA;718814106.0;804003902;NACIONAL;SANTANDER;BUCARAMANGA;3967
SANTANDER EMPRESA SERVICIOS PUBLICOS DOMICILIARIOS BARBOSA;26807717.0;804003025;TERRITORIAL;SANTANDER;BARBOSA;3967
SANTANDER HOSPITAL LOCAL BOLIVAR;268101017.0;804003072;TERRITORIAL;SANTANDER;BOLIVAR;3967
SANTANDER INSTITUCION EDUCATIVA AMERICAS BUCARAMANGA;268001047.0;804003902;TERRITORIAL;SANTANDER;BUCARAMANGA;3967
INSTITUCION ETNOEDUCATIVA RURAL GUAMACHITO;719496416.0;825003249;NACIONAL;GUAJIRA;HATONUEVO;3968
INSTITUCION ETNOEDUCATIVA RURAL INDIGENISTA BAGARA;717016042.0;811024298;TERRITORIAL;ANTIOQUIA;APARTADO;3969
INSTITUCION ETNOEDUCATIVA RURAL INTERNADO INDIGENA DUMINGUEKA;711450932.0;900298951;TERRITORIAL;GUAJIRA;DIBULLA;3970
INSTITUCION ETNOEDUCATIVA RURAL PUERTO GIRON;717024269.0;900248409;TERRITORIAL;ANTIOQUIA;APARTADO;3971
INSTITUCION ETNOEDUCATIVA TECNICA NASAWE'SX FI'ZÑI .;708124276.0;900062183;NACIONAL;TOLIMA;PLANADAS;3972
INSTITUCION ETNOEDUCATIVA U'WA IZKETASEGOVIA;717986376.0;900443272;TERRITORIAL;NORTE SANTANDER;TOLEDO;3973
INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;701265068.0;805000889;TERRITORIAL;DEFINIDO;DEFINIDO;3974
INSTITUTO CASAS FISCALES EJERCITO;700787484.0;860041247;NACIONAL;BOYACA;VILLA LEYVA;3975
INSTITUTO COLOMBIANO AGROPECUARIO ( ICA ) SECCIONAL SAN ANDRES;709067649.0;89999969;NACIONAL;SAN ANDRES PROVIDENCIA SANTA CATALINA;SAN ANDRES;3976
INSTITUTO COLOMBIANO BALLET CLASICO INCOLBALLET;700865041.0;890326969;TERRITORIAL;VALLE CAUCA;CALI;3977
INSTITUTO CULTURA DEPORTES EDUCACION FISICA RECREACION DEPARTAMENTO PUTUMAYO “ INDERCULTURA PUTUMAYO ”;704098094.0;846000696;TERRITORIAL;DEFINIDO;DEFINIDO;3978
PUTUMAYO INSTITUCION EDUCATIVA SEÑORA PILAR VILLA GARZON;28688518.0;846000466;TERRITORIAL;PUTUMAYO;VILLA GARZON/VILLA AMAZONICA;3978
PUTUMAYO INSTITUTO DEPARTAMENTAL DEPORTES RECREACION EDUCACION FISICA PUTUMAYO;50000001.0;846000696;TERRITORIAL;PUTUMAYO;SAN MIGUEL MOCOA;3978
INSTITUTO DEPARTAMENTAL BELLAS ARTES;700890031.0;890325989;TERRITORIAL;VALLE CAUCA;CALI;3979
META INSTITUTO CULTURA META;250000032.0;822002144;TERRITORIAL;META;VILLAVICENCIO;3980
META PERSONERIA MUNICIPIO CUBARRAL;28832513.0;822001944;TERRITORIAL;META;CUBARRAL;3980
INSTITUTO DEPARTAMENTAL CULTURA META;705077204.0;822002144;TERRITORIAL;META;SAN MARTIN;3980
INSTITUTO DEPARTAMENTAL DEPORTES CULTURA RECREACION VAUPES;700842024.0;845000028;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;3981
INSTITUTO DEPARTAMENTAL DEPORTES RECREACION BOLIVAR;700790058.0;806005353;TERRITORIAL;BOLIVAR;CARTAGENA;3982
INSTITUTO DEPARTAMENTAL DEPORTES RECREACION SUCRE;705875805.0;8230024119;TERRITORIAL;SUCRE;SINCELEJO;3983
INSTITUTO DEPARTAMENTAL RECREACION DEPORTE INDERSANTANDER SITIO OFICIAL;706709458.0;804004370;TERRITORIAL;SANTANDER;BUCARAMANGA;3984
SANTANDER INSTITUTO DEPORTE RECREACION SANTANDER;268001293.0;804004370;TERRITORIAL;SANTANDER;BUCARAMANGA;3984
INSTITUTO DEPARTAMENTAL RECREACION DEPORTES ATLANTICO;709370175.0;802011084;TERRITORIAL;DEFINIDO;DEFINIDO;3985
NARIÑO INSTITUTO DEPARTAMENTAL SALUD;252000062.0;891280001;TERRITORIAL;NARIÑO;PASTO;3986
INSTITUTO DEPARTAMENTAL SALUD NARIÑO;702832809.0;891280001;TERRITORIAL;NARIÑO;PASTO;3986
NARIÑO CAMARA COMERCIO PASTO;252001048.0;891280005;TERRITORIAL;NARIÑO;PASTO;3986
QUINDIO INSTITUTO DEPARTAMENTAL TRANSITO TRANSPORTE QUINDIO;266000542.0;890001536;TERRITORIAL;QUINDIO;ARMENIA;3987
INSTITUTO DEPARTAMENTAL TRANSITO QUINDIO;700090038.0;890001536;TERRITORIAL;DEFINIDO;DEFINIDO;3987
INSTITUTO DEPARTAMENTAL TRANSITO TRANSPORTE META;713858108.0;8000476351;TERRITORIAL;META;RESTREPO;3988
META INSTITUTO TRANSITO TRANSPORTE META;250000072.0;800047635;TERRITORIAL;META;VILLAVICENCIO;3988
INSTITUTO DEPORTE EDUCACION FISICA RECREACION VALLE CAUCA ( INDERVALLE );701715203.0;805012896;TERRITORIAL;VALLE CAUCA;CALI;3989
INSTITUTO DEPORTE RECREACION META;702220054.0;822002510;TERRITORIAL;META;VILLAVICENCIO;3990
META INSTITUCION EDUCATIVA GABRIELA MISTRAL LEJANIAS;250400017.0;822002511;TERRITORIAL;META;LEJANIAS;3990
META INSTITUTO DEPORTE RECREACION META IDERMETA;28860771.0;822002510;TERRITORIAL;META;VILLAVICENCIO;3990
INSTITUTO DEPORTE RECREACION MUNICIPIO SAN GIL;710760646.0;900297213;TERRITORIAL;SANTANDER;SAN GIL;3991
SANTANDER INSTITUTO DEPORTE RECRACION SAN GIL INDERSANGIL;268679053.0;900297213;TERRITORIAL;SANTANDER;SAN GIL;3991
NORTE SANTANDER UNIDAD TECNICA AMBIENTAL UTA OCAÑA;254498018.0;807004561;TERRITORIAL;NORTE SANTANDER;OCAÑA;3992
NORTE SANTANDER INDENORTE;254000004.0;807004151;TERRITORIAL;NORTE SANTANDER;SAN JOSE CUCUTA;3992
INSTITUTO DEPORTES DEPARTAMENTO NORTE SANTANDER INDENORTE;709383293.0;8070041511;NACIONAL;DEFINIDO;DEFINIDO;3992
INSTITUTO DESCENTRALIZADO BUGA ABASTOS;706219946.0;815000842;TERRITORIAL;VALLE CAUCA;GUADALAJARA BUGA;3993
INSTITUTO DISTRITAL ARTES;702066127.0;900413030;NACIONAL;DEFINIDO;DEFINIDO;3994
INSTITUTO DISTRITAL DEPORTE RECREACION TIEMPO LIBRE BUENAVENTURA;709261408.0;890399992;TERRITORIAL;DEFINIDO;DEFINIDO;3995
INSTITUTO DISTRITAL PARTICIPACION ACCION COMUNAL;700583065.0;900127054;TERRITORIAL;DEFINIDO;DEFINIDO;3996
INSTITUTO DISTRITAL PATRIMONIO CULTURAL;702284290.0;860506170;TERRITORIAL;DEFINIDO;DEFINIDO;3997
INSTITUTO DISTRITAL PROTECCION BIENESTAR ANIMAL;702375593.0;901097324;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;3998
INSTITUTO DISTRITAL PROTECCION NIÑEZ JUVENTUD IDIPRON *;700367014.0;899999333;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;3999
INSTITUTO DISTRITAL RECREACION DEPORTE;701925125.0;860061099;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;4000
INSTITUTO DISTRITAL TURISMO SANTA MARTA;703476655.0;901131788;CORPORACIÓN AUTÓNOMA;MAGDALENA;SANTA MARTA;4001
MAGDALENA INSTITUTO DISTRITAL TURISMO SANTA MARTA SANTA MARTA;247001028.0;901131788;TERRITORIAL;MAGDALENA;SANTA MARTA;4001
INSTITUTO ESTUDIOS MINISTERIO PUBLICO;702417395.0;8300157281;NACIONAL;VALLE CAUCA;PALMIRA;4002
INSTITUTO EVALUACION TECNOLOGICA SALUD;701755480.0;900574083;NACIONAL;BOGOTA D.C .;DEFINIDO;4003
NORTE SANTANDER CONCEJO MUNICIPIO VILLA CARO;254871012.0;890501981;TERRITORIAL;NORTE SANTANDER;VILLA CARO;4004
INSTITUTO FINANCIERO DESARROLLO NORTE SANTANDER;709601082.0;890501971;TERRITORIAL;DEFINIDO;DEFINIDO;4004
INSTITUTO FINANCIERO DESARROLLO VALLEINFIVALLE;705349314.0;890308051;TERRITORIAL;DEFINIDO;DEFINIDO;4005
SANTANDER ESCUELA NORMAL SUPERIOR CHARALA;268167019.0;890208051;TERRITORIAL;SANTANDER;CHARALA;4005
INSTITUTO HIDROLOGIA METEOROLOGIA ESTUDIOS AMBIENTALES;700696065.0;830000602;NACIONAL;DEFINIDO;DEFINIDO;4006
INSTITUTO HIDROLOGIA METEOROLOGIA ESTUDIOS AMBIENTALES IDEAM;132002000.0;830000602;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4006
INSTITUTO MOVILIDAD PEREIRA;706158078.0;816000558;TERRITORIAL;RISARALDA;PEREIRA;4007
PERSONERIA MUNICIPAL DOSQUEBRADAS;700787062.0;816000158;TERRITORIAL;RISARALDA;DOSQUEBRADAS;4007
RISARALDA INSTITUTO MUNICIPAL TRANSITO TRANSPORTES PEREIRA;266001072.0;816000558;TERRITORIAL;RISARALDA;PEREIRA;4007
RISARALDA PERSONERIA MUNICIPIO DOSQUEBRADAS;28860313.0;816000158;TERRITORIAL;RISARALDA;DOSQUEBRADAS;4007
INSTITUTO MUNICIPAL CULTURA RECREACION DEPORTE ITAGUI;708954680.0;901364194;TERRITORIAL;ANTIOQUIA;ITAGUI;4008
INSTITUTO MUNICIPAL CULTURA TURISMO BUCARAMANGA;702166430.0;890204594;TERRITORIAL;DEFINIDO;DEFINIDO;4009
INSTITUTO MUNICIPAL CULTURA TURISMO RECREACION DEPORTE NILO ICTRD;702452525.0;900426075;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;4010
INSTITUTO MUNICIPAL CULTURA YUMBO;704247097.0;890330180;TERRITORIAL;VALLE CAUCA;YUMBO;4011
INSTITUTO MUNICIPAL DEPORTE RECREACION APROVECHAMIENTO TIEMPO LIBRE EDUCACION EXTRAESCOLAR PRADERA;706435500.0;815000352;TERRITORIAL;VALLE CAUCA;PRADERA;4012
INSTITUTO MUNICIPAL DEPORTE RECREACION CANDELARIA;706159043.0;815000395;TERRITORIAL;VALLE CAUCA;CANDELARIA;4012
INSTITUTO MUNICIPAL DEPORTE RECREACION CULTURA TURISMO;707806881.0;900261284;TERRITORIAL;META;PUERTO LOPEZ;4013
INSTITUTO MUNICIPAL DEPORTE RECREACION IBAGUE;702137340.0;900406856;TERRITORIAL;DEFINIDO;DEFINIDO;4014
INSTITUTO MUNICIPAL DEPORTE RECREACION PALMIRA;704258151.0;815000340;TERRITORIAL;VALLE CAUCA;PALMIRA;4015
PERSONERIA MUNICIPAL PALMIRA;715593075.0;815000301;TERRITORIAL;VALLE CAUCA;PALMIRA;4015
INSTITUTO MUNICIPAL DEPORTE RECREACION SINCELEJO;705083319.0;823000308;TERRITORIAL;SUCRE;SINCELEJO;4016
INSTITUTO MUNICIPAL DEPORTE RECREACION TURBACO IMDERT;700591209.0;806002997;TERRITORIAL;BOLIVAR;TURBACO;4017
INSTITUTO MUNICIPAL DEPORTE RECREACION YUMBO;705999456.0;805003325;TERRITORIAL;VALLE CAUCA;YUMBO;4018
INSTITUTO MUNICIPAL DEPORTE RECREACION ZARZALEÑA;715353439.0;891902310;TERRITORIAL;VALLE CAUCA;ZARZAL;4019
INSTITUTO MUNICIPAL DEPORTES RECREACION CULTURA PONEDERA;703765990.0;802014605;NACIONAL;ATLANTICO;PONEDERA;4020
INSTITUTO MUNICIPAL DESARROLLO SOCIAL ECONOMICO PALMIRA;700585052.0;815002334;TERRITORIAL;VALLE CAUCA;PALMIRA;4021
INSTITUTO MUNICIPAL EDUCACION TRABAJO DESARROLLO HUMANO YUMBO IMETY;704247972.0;900586342;TERRITORIAL;DEFINIDO;DEFINIDO;4022
INSTITUTO MUNICIPAL EMPLEO FOMENTO EMPRESARIAL BUCARAMANGA;700674062.0;804014968;TERRITORIAL;SANTANDER;BUCARAMANGA;4023
SANTANDER COLEGIO UNIVERSITARIO SOCORRO;268755027.0;804014686;TERRITORIAL;SANTANDER;SOCORRO;4023
SANTANDER IMEBU INSTITUTO MUNICIPAL EMPLEO FOMENTO EMPRESARIAL MUNICIPIO BUCARAMANGA;288387171.0;804014968;TERRITORIAL;SANTANDER;BUCARAMANGA;4023
NORTE SANTANDER INSTITUTO MUNICIPAL RECREACION DEPORTE CUCUTA;205266449.0;807001836;TERRITORIAL;NORTE SANTANDER;SAN JOSE CUCUTA;4024
INSTITUTO MUNICIPAL RECREACION DEPORTE CUCUTA;705246718.0;807001836;TERRITORIAL;DEFINIDO;DEFINIDO;4024
INSTITUTO MUNICIPAL RECREACION DEPORTE VILLA ROSARIO;719608432.0;807001990;TERRITORIAL;NORTE SANTANDER;VILLA ROSARIO;4025
NORTE SANTANDER INSTITUTO MUNICIPAL RECREACION DEPORTE VILLA ROSARIO IMRD;254874014.0;807001990;TERRITORIAL;NORTE SANTANDER;VILLA ROSARIO;4025
INSTITUTO MUNICIPAL TRANSPORTE MOVILIDAD PUERTO ASIS;719672073.0;900545801;TERRITORIAL;PUTUMAYO;PUERTO ASIS;4026
PUTUMAYO INSTITUTO MUNICIPAL TRANSPORTE MOVILIDAD INTRAM PUERTO ASIS;28656825.0;900545801;TERRITORIAL;PUTUMAYO;PUERTO ASIS;4026
INSTITUTO MUNICIPAL TRANSPORTE TRANSITO COROZAL IMTRAC;716464425.0;823001932;TERRITORIAL;SUCRE;COROZAL;4027
INSTITUTO MUNICIPAL VIVIENDA INTERES SOCIAL REFORMA URBANA MUNICIPIO ZARZL;713992097.0;821001122;TERRITORIAL;DEFINIDO;DEFINIDO;4028
MINISTERIO MINAS ENERGIA;700077019.0;899999022;NACIONAL;DEFINIDO;DEFINIDO;4029
INSTITUTO NACIONAL CANCEROLOGIA;119001009.0;899999092;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4029
INSTITUTO NACIONAL CANCEROLOGIA;701874224.0;899999092;NACIONAL;TOLIMA;IBAGUE;4029
MINISTERIO MINAS ENERGIA MINMINAS;121001000.0;899999022;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4029
INSTITUTO NACIONAL CIEGOS;701129140.0;860015971;NACIONAL;RISARALDA;DOSQUEBRADAS;4030
INSTITUTO NACIONAL FORMACION TECNICA PROFESIONAL SAN JUAN CESAR INFOTEP CESAR;122039000.0;860402193;NACIONAL;GUAJIRA;SAN JUAN CESAR;4031
INSTITUTO NACIONAL METROLOGIA;700656093.0;900494393;NACIONAL;ANTIOQUIA;DEFINIDO;4032
INSTITUTO NACIONAL METROLOGIA INM;211001045.0;900494393;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4032
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO INPEC;112008000.0;800215546;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4033
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO INPEC+;700674096.0;800215546;NACIONAL;DEFINIDO;DEFINIDO;4033
NARIÑO PERSONERIA MUNICIPIO IPIALES;28863813.0;800255466;TERRITORIAL;NARIÑO;IPIALES;4033
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO INPEC DIRECCION REGIONAL OCCIDENTE;701860157.0;805008452;NACIONAL;DEFINIDO;DEFINIDO;4034
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO INPEC REGIONAL NORTE;701100794.0;802008282;NACIONAL;DEFINIDO;DEFINIDO;4035
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO REGIONAL NOROESTE;703319020.0;811011575;NACIONAL;DEFINIDO;DEFINIDO;4036
INSTITUTO NACIONAL PENITENCIARIO CARCELARIO SILVA;701190118.0;817001129;NACIONAL;CAUCA;SILVIA;4037
INSTITUTO NACIONAL SORDOS;700930142.0;860016627;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4038
INSTITUTO NACIONAL VIAS;700676059.0;800215807;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4039
INSTITUTO NACIONAL VIAS INVIAS;124002002.0;800215807;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4039
NARIÑO INSTITUCION EDUCATIVA SUR IPIALES;252356030.0;800214580;TERRITORIAL;NARIÑO;IPIALES;4039
INSTITUTO NACIONAL VIGILANCIA MEDICAMENTOS ALIMENTOS //;700577042.0;830000167;NACIONAL;ARAUCA;ARAUCA;4040
NARIÑO SECRETARIA TRANSITO TRANSPORTE MUNICIPAL IPIALES;252356014.0;837000017;TERRITORIAL;NARIÑO;IPIALES;4040
INSTITUTO PROTECCION BIENESTAR ANIMAL CUNDINAMARCA;712453760.0;901423202;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;4041
INSTITUTO RECREACION DEPORTE MUNICIPIO FLORIDABLANCA IDEFLORIDA;704322916.0;804007267;TERRITORIAL;DEFINIDO;DEFINIDO;4042
SANTANDER INSTITUTO RECREACION DEPORTE FLORIDABLANCA;288992032.0;804007267;TERRITORIAL;SANTANDER;FLORIDABLANCA;4042
INSTITUTO REFORMA URBANA VIVIENDA INTERES SOCIAL YUMBO;701724593.0;800173492;TERRITORIAL;DEFINIDO;DEFINIDO;4043
NARIÑO INSTITUTO SERVICIOS VARIOS IPIALES ISERVI ESP;25235635.0;800200999;TERRITORIAL;NARIÑO;IPIALES;4044
INSTITUTO SERVICIOS VARIOS IPIALES ( ISERVI E.S.P );718569411.0;800200999;TERRITORIAL;NARIÑO;IPIALES;4044
INSTITUTO SUPERIOR EDUCACION RURAL ISER;715529277.0;890501578;TERRITORIAL;NORTE SANTANDER;PAMPLONA;4045
NORTE SANTANDER INSTITUTO SUPERIOR EDUCACION RURAL ISER PAMPLONA;122035000.0;890501578;TERRITORIAL;NORTE SANTANDER;PAMPLONA;4045
INSTITUTO TECNICO MERCEDES ABREGO;717475297.0;8905013240;TERRITORIAL;NORTE SANTANDER;CUCUTA;4046
NORTE SANTANDER ALCALDIA MUNICIPIO TOLEDO;254820011.0;890501362;TERRITORIAL;NORTE SANTANDER;TOLEDO;4046
NORTE SANTANDER CONCEJO MUNICIPIO TOLEDO;254820017.0;890501362;TERRITORIAL;NORTE SANTANDER;TOLEDO;4046
NORTE SANTANDER INSTITUTO TECNICO MERCEDES ABREGO CUCUTA;254003018.0;890501324;TERRITORIAL;NORTE SANTANDER;ABREGO;4046
NORTE SANTANDER PERSONERIA MUNICIPAL TOLEDO;254820018.0;890501362;TERRITORIAL;NORTE SANTANDER;TOLEDO;4046
INSTITUTO TECNICO NACIONAL COMERCIO SIMON RODRIGUEZ;700150022.0;800248004;NACIONAL;DEFINIDO;DEFINIDO;4047
INSTITUTO TECNICO NACIONAL COMERCIO SIMON RODRIGUEZ INTENALCO;299000072.0;800248004;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4047
PUTUMAYO INSTITUTO TECNOLOGICO PUTUMAYO;122052000.0;800247940;TERRITORIAL;PUTUMAYO;SAN MIGUEL MOCOA;4048
INSTITUTO TECNOLOGICO PUTUMAYO;721787943.0;800247940;TERRITORIAL;PUTUMAYO;MOCOA;4048
INSTITUTO TRANSITO TRANSPORTE ACACIAS;713024255.0;900081331;NACIONAL;META;ACACIAS;4049
INSTITUTO TURISMO META;705645349.0;892000563;TERRITORIAL;META;RESTREPO;4050
META INSTITUTO TURISMO META;250000092.0;892000563;TERRITORIAL;META;VILLAVICENCIO;4050
INSTITUTO VALORIZACION MANIZALES;713090454.0;800002916;TERRITORIAL;CALDAS;MANIZALES;4051
INSTITUTO VIVIENDA INTERES SOCIAL REFORMA URBANA MUNICIPIO BUCARAMANGA;700681018.0;804001897;TERRITORIAL;SANTANDER;BUCARAMANGA;4052
SANTANDER INSTITUTO VIVIENDA INTERES SOCIAL REFORMA URBANA BUCARAMANGA;268001092.0;804001897;TERRITORIAL;SANTANDER;BUCARAMANGA;4052
INSTITUTUCION ETNOEDUCATIVA .;719661647.0;900459315;TERRITORIAL;GUAJIRA;RIOHACHA;4053
JARDIN BOTANICO JOSE CELESTINO MUTIS;700591183.0;860030197;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;4054
SEGUNDO COMANDO ARMADA NACIONAL;715688016.0;800141644;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4055
JEFATURA FORMACION INSTRUCCION EDUCACION NAVAL;713702637.0;8001416441;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;4055
JUNTA REGIONAL CALIFICACION INVALIDEZ BOGOTA CUNDINAMARCA;101101058.0;830106999;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;4056
MAGDALENA ADMINISTRADORA COOPERATIVA SERVICIOS PUBLICOS COOPSERSANANGEL SABANAS SAN ANGEL;247660018.0;830500756;TERRITORIAL;MAGDALENA;SABANAS SAN ANGEL;4057
MAGDALENA AGUAS ARACATACA SA ESP;247053019.0;900862450;TERRITORIAL;MAGDALENA;ARACATACA;4058
MAGDALENA AGUAS MAGDALENA SA ESP;247001002.0;900094880;TERRITORIAL;MAGDALENA;SANTA MARTA;4059
MAGDALENA ALCALDIA MUNICIPIO ARACATACA;247053011.0;891780041;TERRITORIAL;MAGDALENA;ARACATACA;4060
MAGDALENA ALCALDIA MUNICIPIO CERRO SAN ANTONIO;247161011.0;891780042;TERRITORIAL;MAGDALENA;CERRO SAN ANTONIO;4060
MAGDALENA ALCALDIA MUNICIPIO PEDRAZA;247541011.0;891780048;TERRITORIAL;MAGDALENA;PEDRAZA;4060
MAGDALENA ALCALDIA MUNICIPIO ARIGUANI;247058011.0;891702186;TERRITORIAL;MAGDALENA;ARIGUANI/EL DIFICIL;4061
MAGDALENA ALCALDIA MUNICIPIO CHIVOLO;247170011.0;800071934;TERRITORIAL;MAGDALENA;CHIBOLO;4062
QUINDIO PERSONERIA MUNICIPIO PIJAO;28836813.0;890001181;TERRITORIAL;QUINDIO;PIJAO;4063
QUINDIO CONCEJO MUNICIPIO PIJAO;28853970.0;890001181;TERRITORIAL;QUINDIO;PIJAO;4063
MAGDALENA ALCALDIA MUNICIPIO PIJINO CARMEN;247545011.0;890001181;TERRITORIAL;MAGDALENA;PIJIÑO CARMEN;4063
MUNICIPIO PIJAO;705278018.0;890001181;TERRITORIAL;DEFINIDO;DEFINIDO;4063
MAGDALENA ALCALDIA MUNICIPIO RETEN;247268011.0;800099818;TERRITORIAL;MAGDALENA;RETEN;4064
SANTANDER CONCEJO MUNICIPIO PALMAR;28854170.0;800099818;TERRITORIAL;SANTANDER;PALMAR;4064
SANTANDER PERSONERIA MUNICIPIO PALMAR;28888913.0;800099818;TERRITORIAL;SANTANDER;PALMAR;4064
MAGDALENA ALCALDIA MUNICIPIO SALAMINA;247675011.0;891180180;TERRITORIAL;MAGDALENA;SALAMINA;4065
MUNICIPIO SALADOBLANCO;700591159.0;891180180;TERRITORIAL;DEFINIDO;DEFINIDO;4065
MAGDALENA ALCALDIA MUNICIPIO ZAPAYAN;247000061.0;819003760;TERRITORIAL;MAGDALENA;ZAPAYAN;4066
MAGDALENA CONCEJO MUNICIPIO SALAMINA;247675017.0;819000702;TERRITORIAL;MAGDALENA;SALAMINA;4067
MAGDALENA ALEJANDRO PROSPERO REVEREND SANTA MARTA;247001994.0;819004070;TERRITORIAL;MAGDALENA;SANTA MARTA;4067
MAGDALENA CAMARA COMERCIO SANTA MARTA SANTA MARTA;247001024.0;891780160;TERRITORIAL;MAGDALENA;SANTA MARTA;4068
MAGDALENA CASA CULTURA ANTONIO CURCIO ALTAMAR TENERIFE;247798024.0;819002326;TERRITORIAL;MAGDALENA;TENERIFE;4069
MAGDALENA PERSONERIA MUNICIPIO REMOLINO;28830213.0;819002432;TERRITORIAL;MAGDALENA;REMOLINO;4069
MAGDALENA CENTRAL TRANSPORTES SANTA MARTA LTDA;247001065.0;891.701.694;TERRITORIAL;MAGDALENA;SANTA MARTA;4070
MAGDALENA CENTRO SALUD PAZ RIO FUNDACION;247288018.0;819002551;TERRITORIAL;MAGDALENA;FUNDACION;4071
MAGDALENA CONCEJO MUNICIPAL NUEVA GRANADA;247460019.0;819004255;TERRITORIAL;MAGDALENA;NUEVA GRANADA;4071
MAGDALENA INSTITUTO MUNICIPAL DEPORTE EDUCACION FISICA RECREACION SAN ZENON MAGDALENA;247703017.0;819002552;TERRITORIAL;MAGDALENA;SAN ZENON;4071
MAGDALENA CENTRO SALUD SAMUEL VILLANUEVA VALEST BANCO;247245018.0;819004280;TERRITORIAL;MAGDALENA;BANCO;4072
MAGDALENA CONCEJO MUNICIPIO ALGARROBO;24703017.0;819003480;TERRITORIAL;MAGDALENA;ALGARROBO;4072
MAGDALENA PERSONERIA MUNICIPIO PIVIJAY;28829913.0;819000503;TERRITORIAL;MAGDALENA;PIVIJAY;4073
MAGDALENA CENTRO SALUD ZAPAYAN ZAPAYAN;247960018.0;819004503;TERRITORIAL;MAGDALENA;ZAPAYAN;4073
MAGDALENA INSTITUTO MUNICIPAL TRANSITO TRANSPORTE FUNDACION;247288017.0;819005703;TERRITORIAL;MAGDALENA;FUNDACION;4073
MAGDALENA CONCEJO MUNICIPAL BANCO;247245019.0;819000587;TERRITORIAL;MAGDALENA;BANCO;4074
MAGDALENA INSTITUCION EDUCATIVA DEPARTAMENTAL SABANAS PIÑON;24725812.0;819003058;TERRITORIAL;MAGDALENA;PIÑON;4074
MAGDALENA PERSONERIA MUNICIPIO CIENAGA;28858613.0;819000588;TERRITORIAL;MAGDALENA;CIENAGA;4074
PERSONERIACIENAGA;718220197.0;8190005881;TERRITORIAL;MAGDALENA;CIENAGA;4074
MAGDALENA CONCEJO MUNICIPIO SABANAS SAN ANGEL;247660017.0;819003432;TERRITORIAL;MAGDALENA;SABANAS SAN ANGEL;4075
MAGDALENA CONCEJO MUNICIPAL CERRO SAN ANTONIO;247161019.0;819003493;TERRITORIAL;MAGDALENA;CERRO SAN ANTONIO;4075
MAGDALENA CONCEJO MUNICIPIO CERRO SAN ANTONIO;247161020.0;819003493;TERRITORIAL;MAGDALENA;CERRO SAN ANTONIO;4075
MAGDALENA CONCEJO MUNICIPAL PEDRAZA;247541019.0;819007009;TERRITORIAL;MAGDALENA;PEDRAZA;4076
MAGDALENA CONCEJO MUNICIPAL ZONA BANANERA;247980018.0;819003783;TERRITORIAL;MAGDALENA;ZONA BANANERA;4077
MAGDALENA CONCEJO MUNICIPIO FUNDACION;28899660.0;819000550;TERRITORIAL;MAGDALENA;FUNDACION;4078
MAGDALENA CONCEJO MUNICIPIO PLATO;28888160.0;819000716;TERRITORIAL;MAGDALENA;PLATO;4079
